"date","nform","inflow","key","value"
2016-06-14,"nh3",0.393,"p1",0.082
2016-06-15,"nh3",0.481,"p1",0.085
2016-06-16,"nh3",0.802,"p1",0.197
2016-06-17,"nh3",0.461,"p1",0.79
2016-06-20,"nh3",0.581,"p1",0.128
2016-06-21,"nh3",0.813,"p1",0.138
2016-07-01,"nh3",1.11,"p1",0.903
2016-07-11,"nh3",0.433,"p1",0.114
2016-07-20,"nh3",2.41,"p1",1.65
2016-08-09,"nh3",1.1,"p1",0.979
2016-08-30,"nh3",7.41,"p1",7.23
2016-08-31,"nh3",3.51,"p1",2.95
2016-09-01,"nh3",2.43,"p1",2.16
2016-09-02,"nh3",0.506,"p1",0.253
2016-09-16,"nh3",1.98,"p1",1.87
2016-09-19,"nh3",2.53,"p1",2.43
2016-09-20,"nh3",2.34,"p1",2.27
2016-09-22,"nh3",4.88,"p1",4.61
2016-09-23,"nh3",4.29,"p1",4.22
2016-09-26,"nh3",0.719,"p1",0.591
2016-09-27,"nh3",2.66,"p1",2.48
2016-09-29,"nh3",0.453,"p1",0.262
2016-09-30,"nh3",0.347,"p1",0.216
2016-10-03,"nh3",0.309,"p1",0.233
2016-10-05,"nh3",0.383,"p1",0.257
2016-10-07,"nh3",0.244,"p1",0.208
2016-10-10,"nh3",0.564,"p1",0.461
2016-10-12,"nh3",0.282,"p1",0.215
2016-10-14,"nh3",0.273,"p1",0.148
2016-10-17,"nh3",0.361,"p1",0.207
2016-10-19,"nh3",0.247,"p1",0.143
2016-10-24,"nh3",0.182,"p1",0.081
2016-10-26,"nh3",0.385,"p1",0.231
2016-10-28,"nh3",0.326,"p1",0.205
2016-10-31,"nh3",0.158,"p1",0.128
2016-11-02,"nh3",0.19,"p1",0.136
2016-11-04,"nh3",0.454,"p1",0.251
2016-11-07,"nh3",0.283,"p1",0.167
2016-11-14,"nh3",0.419,"p1",0.516
2016-11-18,"nh3",0.241,"p1",0.131
2016-11-21,"nh3",0.248,"p1",0.098
2016-11-26,"nh3",0.479,"p1",0.243
2016-11-28,"nh3",0.278,"p1",0.218
2016-12-02,"nh3",0.2,"p1",0.121
2016-12-05,"nh3",0.286,"p1",0.233
2016-12-08,"nh3",0.265,"p1",0.212
2016-12-13,"nh3",0.397,"p1",0.264
2016-12-16,"nh3",0.505,"p1",0.326
2016-12-21,"nh3",0.336,"p1",0.173
2016-12-29,"nh3",0.233,"p1",0.109
2017-01-02,"nh3",0.274,"p1",0.18
2017-01-05,"nh3",0.696,"p1",0.503
2017-01-10,"nh3",0.169,"p1",0.106
2017-01-16,"nh3",0.393,"p1",0.286
2017-01-18,"nh3",0.48,"p1",0.278
2017-01-20,"nh3",0.515,"p1",0.262
2017-01-23,"nh3",0.302,"p1",0.182
2017-01-25,"nh3",0.207,"p1",0.105
2017-02-01,"nh3",0.573,"p1",0.314
2017-02-03,"nh3",0.659,"p1",0.329
2017-02-06,"nh3",0.412,"p1",0.221
2017-02-08,"nh3",0.461,"p1",0.193
2017-02-10,"nh3",0.471,"p1",0.243
2017-02-13,"nh3",0.346,"p1",0.204
2017-02-15,"nh3",0.57,"p1",0.264
2017-02-21,"nh3",0.25,"p1",0.147
2017-02-24,"nh3",0.399,"p1",0.183
2017-02-27,"nh3",0.334,"p1",212
2017-03-01,"nh3",0.63,"p1",0.283
2017-03-03,"nh3",0.608,"p1",0.328
2017-03-06,"nh3",0.493,"p1",0.268
2017-03-10,"nh3",0.631,"p1",0.281
2017-03-13,"nh3",0.368,"p1",0.211
2017-03-15,"nh3",0.735,"p1",0.29
2017-03-17,"nh3",0.934,"p1",0.28
2017-03-20,"nh3",0.465,"p1",0.211
2017-03-22,"nh3",0.481,"p1",0.238
2017-03-24,"nh3",0.699,"p1",0.414
2017-03-27,"nh3",0.36,"p1",0.248
2017-03-29,"nh3",0.665,"p1",0.365
2017-03-31,"nh3",0.37,"p1",0.236
2017-04-03,"nh3",0.516,"p1",0.284
2017-04-05,"nh3",0.753,"p1",0.342
2017-04-07,"nh3",0.782,"p1",0.153
2017-04-24,"nh3",0.359,"p1",0.169
2017-04-26,"nh3",0.469,"p1",0.241
2017-04-28,"nh3",0.584,"p1",0.202
2017-05-02,"nh3",0.549,"p1",0.295
2017-05-05,"nh3",0.529,"p1",0.212
2017-05-08,"nh3",0.433,"p1",0.222
2017-05-10,"nh3",0.571,"p1",0.29
2017-05-12,"nh3",0.588,"p1",0.263
2017-05-15,"nh3",0.52,"p1",0.315
2017-05-17,"nh3",0.561,"p1",0.25
2017-05-29,"nh3",0.47,"p1",0.168
2017-05-31,"nh3",0.698,"p1",0.252
2017-06-02,"nh3",0.613,"p1",0.21
2017-06-05,"nh3",0.46,"p1",0.236
2017-06-07,"nh3",0.605,"p1",0.219
2017-06-09,"nh3",0.633,"p1",0.248
2017-06-12,"nh3",0.651,"p1",0.37
2017-06-14,"nh3",0.637,"p1",0.312
2017-06-16,"nh3",0.545,"p1",0.237
2017-06-19,"nh3",0.45,"p1",0.203
2017-06-21,"nh3",0.608,"p1",0.204
2017-06-23,"nh3",0.617,"p1",0.211
2017-06-26,"nh3",0.46,"p1",0.168
2017-06-28,"nh3",0.553,"p1",0.2
2017-06-30,"nh3",0.634,"p1",0.251
2017-07-03,"nh3",0.525,"p1",0.245
2017-07-05,"nh3",0.823,"p1",0.365
2017-07-07,"nh3",0.416,"p1",0.146
2017-07-10,"nh3",0.361,"p1",0.159
2017-07-12,"nh3",0.504,"p1",0.169
2017-07-14,"nh3",0.409,"p1",0.127
2017-07-18,"nh3",0.691,"p1",0.26
2017-07-21,"nh3",0.657,"p1",0.254
2017-07-24,"nh3",0.526,"p1",0.221
2017-07-26,"nh3",0.759,"p1",0.342
2017-07-28,"nh3",0.549,"p1",0.242
2017-07-30,"nh3",0.417,"p1",0.34
2017-08-02,"nh3",0.612,"p1",0.522
2017-08-07,"nh3",0.198,"p1",0.284
2017-08-09,"nh3",0.366,"p1",0.221
2017-08-14,"nh3",0.26,"p1",0.138
2017-08-16,"nh3",0.382,"p1",0.277
2017-08-18,"nh3",0.224,"p1",0.096
2017-08-21,"nh3",0.331,"p1",0.186
2017-08-23,"nh3",0.434,"p1",0.188
2017-08-25,"nh3",0.448,"p1",0.284
2017-08-28,"nh3",0.655,"p1",0.414
2017-08-30,"nh3",0.279,"p1",0.124
2017-09-01,"nh3",0.227,"p1",0.159
2017-09-04,"nh3",0.459,"p1",0.293
2017-09-06,"nh3",0.379,"p1",0.226
2016-04-13,"no2n",0.755,"p1",0.799
2016-04-14,"no2n",1.41,"p1",1.71
2016-04-15,"no2n",2.3,"p1",2.47
2016-04-18,"no2n",0.305,"p1",0.342
2016-04-19,"no2n",0.317,"p1",0.357
2016-04-20,"no2n",0.036,"p1",0.042
2016-04-21,"no2n",0.47,"p1",0.549
2016-04-22,"no2n",1.2,"p1",1.34
2016-04-25,"no2n",0.235,"p1",0.243
2016-04-26,"no2n",0.181,"p1",0.193
2016-04-27,"no2n",0.297,"p1",0.321
2016-04-28,"no2n",0.527,"p1",0.512
2016-04-29,"no2n",0.419,"p1",0.416
2016-05-02,"no2n",0.238,"p1",0.273
2016-05-04,"no2n",0.131,"p1",0.164
2016-05-05,"no2n",0.125,"p1",0.131
2016-05-06,"no2n",0.113,"p1",0.137
2016-05-09,"no2n",0.092,"p1",0.096
2016-05-10,"no2n",0.09,"p1",0.092
2016-05-11,"no2n",0.092,"p1",0.096
2016-05-12,"no2n",0.102,"p1",0.101
2016-05-13,"no2n",0.092,"p1",0.083
2016-05-16,"no2n",0.057,"p1",0.052
2016-05-17,"no2n",0.071,"p1",0.061
2016-05-18,"no2n",0.095,"p1",0.082
2016-05-19,"no2n",0.095,"p1",0.067
2016-05-23,"no2n",0.085,"p1",0.086
2016-05-24,"no2n",0.109,"p1",0.108
2016-05-25,"no2n",0.121,"p1",0.109
2016-05-27,"no2n",0.146,"p1",0.159
2016-05-30,"no2n",0.087,"p1",0.087
2016-05-31,"no2n",0.146,"p1",0.134
2016-06-01,"no2n",0.163,"p1",0.166
2016-06-02,"no2n",0.146,"p1",0.13
2016-06-03,"no2n",0.19,"p1",0.154
2016-06-07,"no2n",0.119,"p1",0.11
2016-06-08,"no2n",0.12,"p1",0.122
2016-06-09,"no2n",0.129,"p1",0.12
2016-06-10,"no2n",0.144,"p1",0.134
2016-06-13,"no2n",0.112,"p1",0.077
2016-06-14,"no2n",0.13,"p1",0.125
2016-06-15,"no2n",0.154,"p1",0
2016-06-16,"no2n",0.177,"p1",0.163
2016-06-17,"no2n",0.177,"p1",0.165
2016-06-20,"no2n",0.143,"p1",0.118
2016-06-21,"no2n",0.249,"p1",0.202
2016-07-01,"no2n",0.296,"p1",0.479
2016-07-11,"no2n",0.168,"p1",0.122
2016-07-20,"no2n",0.219,"p1",0.171
2016-08-09,"no2n",0.095,"p1",0.09
2016-08-30,"no2n",0.047,"p1",0.068
2016-08-31,"no2n",0.09,"p1",0.08
2016-09-01,"no2n",0.087,"p1",0.078
2016-09-02,"no2n",0.077,"p1",0.075
2016-09-16,"no2n",0.144,"p1",0.18
2016-09-19,"no2n",0.106,"p1",0.144
2016-09-20,"no2n",0.168,"p1",0.222
2016-09-22,"no2n",0.146,"p1",0.173
2016-09-23,"no2n",0.141,"p1",0.182
2016-09-26,"no2n",0.104,"p1",0.17
2016-09-27,"no2n",0.137,"p1",0.218
2016-09-29,"no2n",0.172,"p1",0.187
2016-09-30,"no2n",0.181,"p1",0.201
2016-10-03,"no2n",0.149,"p1",0.171
2016-10-05,"no2n",0.204,"p1",0.236
2016-10-07,"no2n",0.212,"p1",0.24
2016-10-10,"no2n",0.204,"p1",0.166
2016-10-12,"no2n",0.228,"p1",0.295
2016-10-14,"no2n",0.177,"p1",0.179
2016-10-17,"no2n",0.136,"p1",0.133
2016-10-19,"no2n",0.143,"p1",0.163
2016-10-24,"no2n",0.118,"p1",0.109
2016-10-26,"no2n",0.223,"p1",0.222
2016-10-28,"no2n",0.175,"p1",0.172
2016-10-31,"no2n",0.082,"p1",0.059
2016-11-02,"no2n",0.063,"p1",0.06
2016-11-04,"no2n",0.181,"p1",0.171
2016-11-07,"no2n",0.067,"p1",0.092
2016-11-14,"no2n",0.073,"p1",0.075
2016-11-18,"no2n",0.076,"p1",0.077
2016-11-21,"no2n",0.058,"p1",0.063
2016-11-26,"no2n",0.115,"p1",0.12
2016-11-28,"no2n",0.065,"p1",0.074
2016-12-02,"no2n",0.06,"p1",0.076
2016-12-05,"no2n",0.061,"p1",0.069
2016-12-08,"no2n",0.064,"p1",0.077
2016-12-13,"no2n",0.109,"p1",0.108
2016-12-16,"no2n",0.139,"p1",0.144
2016-12-21,"no2n",0.061,"p1",0.074
2016-12-29,"no2n",0.05,"p1",0.062
2017-01-02,"no2n",0.059,"p1",0.074
2017-01-05,"no2n",0.085,"p1",0.091
2017-01-10,"no2n",0.066,"p1",0.069
2017-01-16,"no2n",0.105,"p1",0.108
2017-01-18,"no2n",0.149,"p1",0.136
2017-01-20,"no2n",0.13,"p1",0.107
2017-01-23,"no2n",0.064,"p1",0.053
2017-01-25,"no2n",0.075,"p1",0.083
2017-02-01,"no2n",0.158,"p1",0.148
2017-02-03,"no2n",0.188,"p1",0.174
2017-02-06,"no2n",0.112,"p1",0.087
2017-02-08,"no2n",0.125,"p1",0.108
2017-02-10,"no2n",0.087,"p1",0.1
2017-02-13,"no2n",0.086,"p1",0.063
2017-02-15,"no2n",0.149,"p1",0.103
2017-02-21,"no2n",0.075,"p1",0.099
2017-02-24,"no2n",0.106,"p1",0.09
2017-02-27,"no2n",0.117,"p1",0.086
2017-03-01,"no2n",0.156,"p1",0.13
2017-03-03,"no2n",0.155,"p1",0.149
2017-03-06,"no2n",0.09,"p1",0.096
2017-03-10,"no2n",0.175,"p1",0.164
2017-03-13,"no2n",0.09,"p1",0.071
2017-03-15,"no2n",0.129,"p1",0.127
2017-03-17,"no2n",0.188,"p1",0.125
2017-03-20,"no2n",0.054,"p1",0.047
2017-03-22,"no2n",0.106,"p1",0.114
2017-03-24,"no2n",0.189,"p1",0.163
2017-03-27,"no2n",0.067,"p1",0.065
2017-03-29,"no2n",0.144,"p1",0.151
2017-03-31,"no2n",0.065,"p1",0.059
2017-04-03,"no2n",0.087,"p1",0.077
2017-04-05,"no2n",0.193,"p1",0.172
2017-04-07,"no2n",0.204,"p1",0.17
2017-04-24,"no2n",0.073,"p1",0.059
2017-04-26,"no2n",0.081,"p1",0.081
2017-04-28,"no2n",0.113,"p1",0.09
2017-05-02,"no2n",0.122,"p1",0.08
2017-05-05,"no2n",0.119,"p1",0.069
2017-05-08,"no2n",0.082,"p1",0.086
2017-05-10,"no2n",0.119,"p1",0.106
2017-05-12,"no2n",0.117,"p1",0.103
2017-05-15,"no2n",0.08,"p1",0.78
2017-05-17,"no2n",0.113,"p1",0.086
2017-05-29,"no2n",0.106,"p1",0.08
2017-05-31,"no2n",0.132,"p1",0.09
2017-06-02,"no2n",0.122,"p1",0.085
2017-06-05,"no2n",0.107,"p1",0.083
2017-06-07,"no2n",0.137,"p1",0.093
2017-06-09,"no2n",0.149,"p1",0.105
2017-06-12,"no2n",0.118,"p1",0.097
2017-06-14,"no2n",0.129,"p1",0.103
2017-06-16,"no2n",0.098,"p1",0.095
2017-06-19,"no2n",0.091,"p1",0.093
2017-06-21,"no2n",0.131,"p1",0.123
2017-06-23,"no2n",0.147,"p1",0.135
2017-06-26,"no2n",0.139,"p1",0.113
2017-06-28,"no2n",0.124,"p1",0.135
2017-06-30,"no2n",0.137,"p1",0.134
2017-07-03,"no2n",0.109,"p1",0.108
2017-07-05,"no2n",0.182,"p1",0.164
2017-07-07,"no2n",0.143,"p1",0.112
2017-07-10,"no2n",0.113,"p1",0.116
2017-07-12,"no2n",0.185,"p1",0.121
2017-07-14,"no2n",0.161,"p1",0.125
2017-07-18,"no2n",0.183,"p1",0.12
2017-07-21,"no2n",0.199,"p1",0.154
2017-07-24,"no2n",0.144,"p1",0.118
2017-07-26,"no2n",0.223,"p1",0.175
2017-07-28,"no2n",0.162,"p1",0.142
2017-07-30,"no2n",0.116,"p1",0.126
2017-08-02,"no2n",0.185,"p1",0.25
2017-08-07,"no2n",0.076,"p1",0.147
2017-08-09,"no2n",0.092,"p1",0.153
2017-08-14,"no2n",0.067,"p1",0.109
2017-08-16,"no2n",0.075,"p1",0.108
2017-08-18,"no2n",0.077,"p1",0.098
2017-08-21,"no2n",0.063,"p1",0.09
2017-08-23,"no2n",0.076,"p1",0.113
2017-08-25,"no2n",0.076,"p1",0.097
2017-08-28,"no2n",0.103,"p1",0.132
2017-08-30,"no2n",0.062,"p1",0.068
2017-09-01,"no2n",0.067,"p1",0.079
2017-09-04,"no2n",0.075,"p1",0.072
2017-09-06,"no2n",0.081,"p1",0.075
2016-04-13,"no2",2.48,"p1",2.62
2016-04-14,"no2",4.62,"p1",5.62
2016-04-15,"no2",7.57,"p1",8.11
2016-04-18,"no2",1,"p1",1.12
2016-04-19,"no2",1.04,"p1",1.17
2016-04-20,"no2",0.12,"p1",0.139
2016-04-21,"no2",1.54,"p1",1.8
2016-04-22,"no2",3.94,"p1",4.4
2016-04-25,"no2",0.773,"p1",0.798
2016-04-26,"no2",0.594,"p1",0.633
2016-04-27,"no2",0.975,"p1",1.05
2016-04-28,"no2",1.73,"p1",1.68
2016-04-29,"no2",1.38,"p1",1.37
2016-05-02,"no2",0.782,"p1",0.895
2016-05-04,"no2",0.431,"p1",0.539
2016-05-05,"no2",0.409,"p1",0.429
2016-05-06,"no2",0.37,"p1",0.449
2016-05-09,"no2",0.301,"p1",0.316
2016-05-10,"no2",0.297,"p1",0.302
2016-05-11,"no2",0.303,"p1",0.315
2016-05-12,"no2",0.334,"p1",0.303
2016-05-13,"no2",0.302,"p1",0.272
2016-05-16,"no2",0.186,"p1",0.17
2016-05-17,"no2",0.233,"p1",0.2
2016-05-18,"no2",0.313,"p1",0.27
2016-05-19,"no2",0.311,"p1",0.221
2016-05-23,"no2",0.278,"p1",0.284
2016-05-24,"no2",0.359,"p1",0.355
2016-05-25,"no2",0.398,"p1",0.357
2016-05-27,"no2",0.479,"p1",0.522
2016-05-30,"no2",0.287,"p1",0.287
2016-05-31,"no2",0.479,"p1",0.439
2016-06-01,"no2",0.534,"p1",0.544
2016-06-02,"no2",0.48,"p1",0.426
2016-06-03,"no2",0.623,"p1",0.506
2016-06-07,"no2",0.39,"p1",0.36
2016-06-08,"no2",0.395,"p1",0.4
2016-06-09,"no2",0.425,"p1",0.395
2016-06-10,"no2",0.472,"p1",0.44
2016-06-13,"no2",0.39,"p1",0.253
2016-06-14,"no2",0.425,"p1",0.411
2016-06-15,"no2",0.507,"p1",0.421
2016-06-16,"no2",0.58,"p1",0.537
2016-06-17,"no2",0.581,"p1",0.54
2016-06-20,"no2",0.469,"p1",0.387
2016-06-21,"no2",0.819,"p1",0.664
2016-07-01,"no2",0.973,"p1",0.157
2016-07-11,"no2",0.552,"p1",0.4
2016-07-20,"no2",0.719,"p1",0.559
2016-08-09,"no2",0.313,"p1",0.297
2016-08-30,"no2",0.155,"p1",0.222
2016-08-31,"no2",0.295,"p1",0.261
2016-09-01,"no2",0.286,"p1",0.256
2016-09-02,"no2",0.251,"p1",0.246
2016-09-16,"no2",0.472,"p1",0.59
2016-09-19,"no2",0.347,"p1",0.474
2016-09-20,"no2",0.553,"p1",0.729
2016-09-22,"no2",0.479,"p1",0.571
2016-09-23,"no2",0.463,"p1",0.596
2016-09-26,"no2",0.342,"p1",0.557
2016-09-27,"no2",0.45,"p1",0.72
2016-09-29,"no2",0.564,"p1",0.615
2016-09-30,"no2",0.592,"p1",0.661
2016-10-03,"no2",0.488,"p1",0.563
2016-10-05,"no2",0.669,"p1",0.776
2016-10-07,"no2",0.695,"p1",0.789
2016-10-10,"no2",0.668,"p1",0.564
2016-10-12,"no2",0.749,"p1",0.969
2016-10-14,"no2",0.582,"p1",0.588
2016-10-17,"no2",0.447,"p1",0.437
2016-10-19,"no2",0.471,"p1",0.536
2016-10-24,"no2",0.387,"p1",0.358
2016-10-26,"no2",0.732,"p1",0.73
2016-10-28,"no2",0.576,"p1",0.564
2016-10-31,"no2",0.269,"p1",0.195
2016-11-02,"no2",0.206,"p1",0.196
2016-11-04,"no2",0.594,"p1",0.56
2016-11-07,"no2",0.221,"p1",0.301
2016-11-14,"no2",0.241,"p1",0.247
2016-11-18,"no2",0.25,"p1",0.253
2016-11-21,"no2",0.192,"p1",0.208
2016-11-26,"no2",0.377,"p1",0.394
2016-11-28,"no2",0.213,"p1",0.243
2016-12-02,"no2",0.198,"p1",0.248
2016-12-05,"no2",0.201,"p1",0.227
2016-12-08,"no2",0.216,"p1",0.238
2016-12-13,"no2",0.359,"p1",0.354
2016-12-16,"no2",0.457,"p1",0.473
2016-12-21,"no2",0.201,"p1",0.243
2016-12-29,"no2",0.165,"p1",0.202
2017-01-02,"no2",0.195,"p1",0.244
2017-01-05,"no2",0.279,"p1",0.299
2017-01-10,"no2",0.215,"p1",0.226
2017-01-16,"no2",0.345,"p1",0.354
2017-01-18,"no2",0.488,"p1",0.447
2017-01-20,"no2",0.426,"p1",0.352
2017-01-23,"no2",0.212,"p1",0.0174
2017-01-25,"no2",0.248,"p1",0.272
2017-02-01,"no2",0.52,"p1",0.487
2017-02-03,"no2",0.618,"p1",0.57
2017-02-06,"no2",0.366,"p1",0.287
2017-02-08,"no2",0.41,"p1",0.356
2017-02-10,"no2",0.285,"p1",0.327
2017-02-13,"no2",0.283,"p1",0.208
2017-02-15,"no2",0.49,"p1",0.338
2017-02-21,"no2",0.247,"p1",0.325
2017-02-24,"no2",0.346,"p1",0.296
2017-02-27,"no2",0.385,"p1",0.284
2017-03-01,"no2",0.511,"p1",0.428
2017-03-03,"no2",0.509,"p1",0.488
2017-03-06,"no2",0.295,"p1",0.314
2017-03-10,"no2",0.573,"p1",0.539
2017-03-13,"no2",0.296,"p1",0.233
2017-03-15,"no2",0.424,"p1",0.418
2017-03-17,"no2",0.616,"p1",0.411
2017-03-20,"no2",0.176,"p1",0.154
2017-03-22,"no2",0.35,"p1",0.376
2017-03-24,"no2",0.62,"p1",0.534
2017-03-27,"no2",0.219,"p1",0.215
2017-03-29,"no2",0.472,"p1",0.498
2017-03-31,"no2",0.213,"p1",0.193
2017-04-03,"no2",0.284,"p1",0.252
2017-04-05,"no2",0.633,"p1",0.564
2017-04-07,"no2",0.67,"p1",0.558
2017-04-24,"no2",0.238,"p1",0.193
2017-04-26,"no2",0.266,"p1",0.264
2017-04-28,"no2",0.372,"p1",0.295
2017-05-02,"no2",0.401,"p1",0.263
2017-05-05,"no2",0.39,"p1",0.228
2017-05-08,"no2",0.27,"p1",0.283
2017-05-10,"no2",0.389,"p1",0.348
2017-05-12,"no2",0.384,"p1",0.338
2017-05-15,"no2",0.262,"p1",0.256
2017-05-17,"no2",0.372,"p1",0.284
2017-05-29,"no2",0.348,"p1",0.263
2017-05-31,"no2",0.432,"p1",0.295
2017-06-02,"no2",0.402,"p1",0.279
2017-06-05,"no2",0.352,"p1",0.274
2017-06-07,"no2",0.451,"p1",0.307
2017-06-09,"no2",0.489,"p1",0.346
2017-06-12,"no2",0.388,"p1",0.319
2017-06-14,"no2",0.423,"p1",0.339
2017-06-16,"no2",0.321,"p1",0.314
2017-06-19,"no2",0.299,"p1",0.305
2017-06-21,"no2",0.43,"p1",0.404
2017-06-23,"no2",0.483,"p1",0.444
2017-06-26,"no2",0.458,"p1",0.37
2017-06-28,"no2",0.408,"p1",0.443
2017-06-30,"no2",0.449,"p1",0.439
2017-07-03,"no2",0.359,"p1",0.354
2017-07-05,"no2",0.596,"p1",0.536
2017-07-07,"no2",0.468,"p1",0.369
2017-07-10,"no2",0.372,"p1",0.382
2017-07-12,"no2",0.608,"p1",0.396
2017-07-14,"no2",0.529,"p1",0.409
2017-07-18,"no2",0.601,"p1",0.393
2017-07-21,"no2",0.655,"p1",0.507
2017-07-24,"no2",0.472,"p1",0.386
2017-07-26,"no2",0.732,"p1",0.575
2017-07-28,"no2",0.531,"p1",0.467
2017-07-30,"no2",0.382,"p1",0.415
2017-08-02,"no2",0.609,"p1",0.822
2017-08-07,"no2",0.251,"p1",0.483
2017-08-09,"no2",0.302,"p1",0.503
2017-08-14,"no2",0.221,"p1",0.357
2017-08-16,"no2",0.246,"p1",0.354
2017-08-18,"no2",0.253,"p1",0.322
2017-08-21,"no2",0.207,"p1",0.296
2017-08-23,"no2",0.251,"p1",0.371
2017-08-25,"no2",0.251,"p1",0.319
2017-08-28,"no2",0.339,"p1",0.429
2017-08-30,"no2",0.203,"p1",0.222
2017-09-01,"no2",0.22,"p1",0.259
2017-09-04,"no2",0.247,"p1",0.236
2017-09-06,"no2",0.266,"p1",0.247
2016-04-13,"no3n",16.6,"p1",16.3
2016-04-14,"no3n",10,"p1",14.5
2016-04-15,"no3n",13.5,"p1",14.3
2016-04-18,"no3n",60.9,"p1",76
2016-04-19,"no3n",16.4,"p1",15.1
2016-04-22,"no3n",11.9,"p1",11.5
2016-04-25,"no3n",16.4,"p1",19.1
2016-04-26,"no3n",18,"p1",19.7
2016-04-27,"no3n",18,"p1",16.4
2016-04-28,"no3n",27.3,"p1",20.6
2016-04-29,"no3n",29.8,"p1",26.2
2016-05-02,"no3n",28.8,"p1",29.5
2016-05-04,"no3n",8.59,"p1",8.19
2016-05-05,"no3n",7.58,"p1",8.47
2016-05-06,"no3n",11.3,"p1",11.5
2016-05-09,"no3n",16.8,"p1",15.5
2016-05-10,"no3n",15.3,"p1",14
2016-05-11,"no3n",16.4,"p1",14.1
2016-05-12,"no3n",18.3,"p1",14.1
2016-05-13,"no3n",15,"p1",10.8
2016-05-16,"no3n",12.3,"p1",14.5
2016-05-17,"no3n",15.7,"p1",16.7
2016-05-18,"no3n",6.66,"p1",12.6
2016-05-19,"no3n",21.4,"p1",17
2016-05-23,"no3n",26.7,"p1",26.2
2016-05-24,"no3n",22.9,"p1",25
2016-05-25,"no3n",28.3,"p1",24.9
2016-05-27,"no3n",31,"p1",30.3
2016-05-30,"no3n",40.7,"p1",33.6
2016-05-31,"no3n",22.4,"p1",28.7
2016-06-01,"no3n",39.2,"p1",37.6
2016-06-02,"no3n",23.8,"p1",26.1
2016-06-03,"no3n",21.6,"p1",23.9
2016-06-07,"no3n",21.5,"p1",21.3
2016-06-08,"no3n",22.1,"p1",22.5
2016-06-09,"no3n",22.8,"p1",21.8
2016-06-10,"no3n",23.7,"p1",29
2016-06-13,"no3n",28,"p1",33.5
2016-06-14,"no3n",26.1,"p1",30.4
2016-06-15,"no3n",30.2,"p1",25.1
2016-06-16,"no3n",28.1,"p1",29.6
2016-06-17,"no3n",34.6,"p1",30.3
2016-06-20,"no3n",36.2,"p1",42.3
2016-06-21,"no3n",38.5,"p1",49.5
2016-07-01,"no3n",43,"p1",44.5
2016-07-11,"no3n",33.8,"p1",41.1
2016-07-20,"no3n",43.1,"p1",46.3
2016-08-09,"no3n",36.4,"p1",39.9
2016-08-30,"no3n",54.9,"p1",60.6
2016-08-31,"no3n",43.9,"p1",48.5
2016-09-01,"no3n",50.1,"p1",53.1
2016-09-02,"no3n",46.9,"p1",51.1
2016-09-16,"no3n",51.8,"p1",45.8
2016-09-19,"no3n",52.4,"p1",55.6
2016-09-20,"no3n",32.7,"p1",50
2016-09-22,"no3n",59.2,"p1",51.1
2016-09-23,"no3n",53.2,"p1",25.8
2016-09-26,"no3n",59.5,"p1",67
2016-09-27,"no3n",61.3,"p1",62.7
2016-09-29,"no3n",61.1,"p1",58.1
2016-09-30,"no3n",67.3,"p1",68.2
2016-10-03,"no3n",60,"p1",59.9
2016-10-05,"no3n",62.3,"p1",66.7
2016-10-07,"no3n",79,"p1",84.6
2016-10-10,"no3n",90.3,"p1",100
2016-10-12,"no3n",110,"p1",97.2
2016-10-14,"no3n",75.1,"p1",74.6
2016-10-17,"no3n",66.2,"p1",75.6
2016-10-19,"no3n",66.3,"p1",70.9
2016-10-24,"no3n",58.4,"p1",56.8
2016-10-26,"no3n",60.7,"p1",65.6
2016-10-28,"no3n",63.6,"p1",68.8
2016-10-31,"no3n",56.8,"p1",56.7
2016-11-02,"no3n",54.1,"p1",55.9
2016-11-04,"no3n",57.6,"p1",56.7
2016-11-07,"no3n",69.4,"p1",66.8
2016-11-14,"no3n",78.2,"p1",82.8
2016-11-18,"no3n",79.9,"p1",80.3
2016-11-21,"no3n",76.1,"p1",76.9
2016-11-26,"no3n",54.7,"p1",59.1
2016-11-28,"no3n",50.1,"p1",64.8
2016-12-02,"no3n",29.9,"p1",33.4
2016-12-05,"no3n",31.3,"p1",30.7
2016-12-08,"no3n",35.7,"p1",36.4
2016-12-13,"no3n",26.2,"p1",25.5
2016-12-16,"no3n",41.4,"p1",40.4
2016-12-21,"no3n",37.3,"p1",46.5
2016-12-29,"no3n",37.5,"p1",34.7
2017-01-02,"no3n",44.2,"p1",42
2017-01-05,"no3n",56.5,"p1",51.7
2017-01-10,"no3n",41.6,"p1",36.2
2017-01-16,"no3n",37.9,"p1",39.8
2017-01-18,"no3n",41.2,"p1",43.5
2017-01-20,"no3n",55.2,"p1",52.6
2017-01-23,"no3n",52.8,"p1",51.5
2017-01-25,"no3n",43.9,"p1",49.5
2017-02-01,"no3n",35.7,"p1",37.9
2017-02-03,"no3n",40.9,"p1",53.7
2017-02-06,"no3n",49.5,"p1",51.5
2017-02-08,"no3n",45.4,"p1",44.9
2017-02-10,"no3n",43,"p1",49.2
2017-02-13,"no3n",45.3,"p1",49.6
2017-02-15,"no3n",49.9,"p1",55.3
2017-02-21,"no3n",43.4,"p1",39.9
2017-02-24,"no3n",31.7,"p1",37.7
2017-02-27,"no3n",41.9,"p1",35.6
